student_id,cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,certifications,python_skill,java_skill,cpp_skill,javascript_skill,react_skill,sql_skill,machine_learning_skill,data_science_skill,django_skill,fastapi_skill,nodejs_skill,git_skill,aws_skill,docker_skill,communication_score,aptitude_score,projects,coding_score,attendance,extracurricular,placed
1591,6.89,100,89.91,5,1,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,76.5,92.5,2,39.3,86,1,0
1592,7.78,75.59,71.7,0,1,5,1,1,0,1,0,0,0,1,1,0,1,1,0,0,63.1,68.5,0,84,84.8,1,1
1593,8.48,74.1,85.9,0,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,58.7,52.7,3,69.5,92.1,1,1
1594,6.97,100,71.29,2,0,5,0,1,0,1,1,0,0,1,0,0,0,1,0,0,97.8,80.8,4,61.4,95.3,3,1
1595,7.49,82.82,82.38,0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,87.5,70.6,4,32.9,80.3,1,0
1596,8.32,84.3,81.17,2,0,5,1,0,0,0,0,0,0,0,1,0,1,1,0,1,87.1,43.9,1,73,71.5,2,0
1597,7.65,92.96,81.82,3,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,56,86.8,4,80.6,96.8,0,0
1598,7.3,82.13,96.7,2,2,6,0,1,0,0,0,1,0,1,0,1,0,0,1,0,68.8,63.4,7,76,88.4,1,1
1599,7.28,85.26,73.15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,52.4,85.8,3,47.8,86.1,1,1
1600,7.64,84.55,75.1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,51,88.6,3,91.9,92.4,2,0
1601,7.52,92.09,100,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,68.7,72.8,3,72.8,85.5,0,1
1602,7.62,86.9,79.87,0,1,7,0,0,0,0,1,1,1,0,0,0,1,1,1,0,76.5,55.6,5,47.5,79.8,2,1
1603,6.72,98.08,81.05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,80.8,80.9,5,24.5,81.9,2,0
1604,7.97,91.43,65.79,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,72.3,67.2,5,71.7,86.8,1,1
1605,6.81,82.14,73.06,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,73.8,60,5,73.3,100,2,1
1606,6.6,75.54,76.3,2,1,5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,86.3,70.2,5,42.2,84.8,1,0
1607,6.77,84.44,87.75,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,64.3,82.6,3,67.7,77.4,1,0
1608,6.1,92.04,66.45,0,1,4,1,0,1,0,0,1,1,0,1,0,0,1,0,0,61.3,55.6,6,100,88.6,1,1
1609,8.18,87.06,89.07,0,2,6,0,0,0,1,0,0,0,1,0,0,1,1,0,1,69,89.4,4,61.4,86.1,1,1
1610,7.11,77,91.5,2,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,77.9,58.3,2,97.1,81.6,2,0
1611,8.5,96.24,88.04,0,1,6,0,0,0,0,1,1,1,1,1,1,0,1,1,0,61.9,100,5,78.8,100,1,1
1612,6.89,78.73,85.4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,56.7,57.4,2,66.4,77.3,2,0
1613,7.68,76.25,77.2,2,0,3,1,0,1,1,0,1,1,0,0,0,0,1,0,1,89.4,60.8,6,87.2,70.9,3,0
1614,7.56,77.46,70.5,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,52.9,74.6,5,71.5,78.5,1,0
1615,5.89,81.82,55.43,2,0,2,0,1,1,1,1,1,0,1,0,0,1,0,0,0,61.7,78.8,3,71.8,64.9,3,0
1616,9.35,93.19,81.53,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,62.8,62.7,3,73.3,86.8,1,0
1617,7.58,85.8,92.35,0,2,3,0,1,0,1,1,1,1,0,0,0,1,1,0,0,83.5,89.4,1,80.6,78.7,0,0
1618,8.14,91.29,71.34,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,86.1,80,2,74.4,88.9,1,1
1619,6.97,88.23,79.79,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,80.6,78.8,2,79.8,93.5,2,0
1620,7.42,69.05,79.35,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,79.8,61.7,2,22.2,76.1,0,1
1621,7.58,63.81,75.54,1,1,4,1,1,1,1,0,1,0,0,1,0,1,1,0,0,61,65.6,5,63.2,91.5,1,1
1622,7.13,79.67,74.27,0,1,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,85.4,90.2,0,52.6,86.6,2,1
1623,5.15,61.82,98.63,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,80.4,69.1,6,64.4,91.7,1,0
1624,9.35,94.45,90.38,0,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,84.4,94.7,6,65.4,82.2,2,1
1625,7.17,93.28,79.83,0,1,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,70.4,70.4,6,61.3,76.8,0,0
1626,8.81,82.34,81.17,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,57.7,85.6,4,44.2,82.8,0,1
1627,6.34,80.88,80.05,0,1,2,1,0,1,0,0,1,0,0,1,1,0,0,0,0,100,60.9,0,50.6,84.6,1,1
1628,8.31,86.59,79.81,0,2,2,1,1,1,1,0,0,1,0,0,0,1,1,0,0,69.3,77.2,3,88.8,100,0,1
1629,6.69,83.85,87.8,0,1,3,1,1,0,0,1,1,0,0,1,0,1,1,0,0,73.2,53.6,3,71.3,77.2,3,0
1630,7.66,82.61,88.96,0,0,6,1,0,0,0,0,1,1,0,0,0,0,1,0,1,61,74.4,2,67.7,91.6,2,1
1631,6.91,69.48,82.82,0,0,3,1,1,0,0,0,1,1,0,0,0,0,1,0,0,95.7,57.7,6,43.9,73.4,1,1
1632,6.38,75.57,76.93,1,3,2,0,1,0,1,1,1,0,0,1,1,0,0,0,0,57.2,60.2,0,59.3,84.4,0,0
1633,6.68,79.86,92.62,2,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,77.4,63.6,7,74.6,92.6,1,0
1634,8.86,78.19,99.35,0,2,7,0,0,1,0,1,1,0,1,1,0,0,1,0,0,59.6,61.5,6,49.3,76,2,1
1635,8,89.96,69.95,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,67.3,43.1,2,53.8,88.1,1,1
1636,8.4,80.61,73.36,0,4,3,0,1,1,1,0,1,1,1,0,0,1,0,0,1,38.8,76.2,4,85.5,100,0,1
1637,8.94,83.49,64.5,0,1,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,61.9,65.8,1,54,93.1,1,0
1638,8.19,83.64,68.13,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,72.6,83.9,0,78,67.6,2,1
1639,7.22,100,85.75,0,2,2,0,0,1,0,0,1,1,0,0,0,1,0,0,1,82,63.6,7,74.4,88.9,2,1
1640,7.9,82.58,62.4,0,2,5,1,0,1,0,0,1,0,1,0,0,0,1,0,0,66.8,65.8,2,44.7,76.7,1,0
1641,9.04,87.67,86.95,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,77.3,52.7,4,57.9,91.4,3,1
1642,8,89.81,83.14,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.4,96,0,33.6,82.6,2,0
1643,7.21,88.65,98.01,3,3,4,1,1,0,1,0,0,0,1,0,0,0,1,0,1,59.3,77.7,5,63.5,78.7,2,1
1644,8.16,86.2,65.74,0,2,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,73.7,70.1,3,75.7,97.8,0,1
1645,6.82,83.06,75.96,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,77.8,53.7,3,52.5,82,3,1
1646,9.09,81.94,54.66,0,1,2,1,1,0,1,1,1,0,1,0,0,0,0,0,1,66.8,57.7,4,70.9,83.2,2,0
1647,5.86,89.42,89.98,1,2,2,1,1,1,0,0,1,1,0,0,0,1,1,0,0,60.6,54.2,7,76,90,0,0
1648,8.81,75.02,73.46,1,1,4,0,0,0,0,1,1,0,0,0,0,1,1,1,0,97.3,51.4,4,54.6,78.1,2,0
1649,8.58,76.52,92.87,1,0,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,69.5,67.8,4,69.4,87.4,0,0
1650,8.37,73.81,81.23,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,98,71.7,0,57.3,76.9,0,1
1651,6.86,98.43,69.23,2,0,2,1,0,1,1,1,0,0,1,0,0,1,0,0,0,87.5,65.8,0,86.8,95.1,2,1
1652,7.9,78.88,69.78,0,3,2,1,1,1,0,1,1,0,0,1,0,0,1,1,0,70.4,57.4,4,97,89.5,1,1
1653,8.18,90.63,65.31,0,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,57.2,54.3,2,52.7,87.8,3,0
1654,7.65,79.29,80.12,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,66,86.4,4,50.8,74.5,0,0
1655,8.7,65.94,85.74,2,2,4,0,1,1,1,0,1,1,0,1,0,0,0,0,1,63.8,82.7,1,65.3,82.1,2,1
1656,7.97,83.91,85.09,1,4,3,1,1,1,1,1,1,0,0,1,0,0,1,1,0,82.1,90.4,1,94.7,80.6,1,1
1657,7.27,90.47,71.38,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,74.1,87.7,1,30.6,79.2,0,0
1658,6.3,78.72,91,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.3,100,3,35.9,85.6,1,1
1659,7.61,87.1,72.87,0,2,4,1,1,1,1,1,0,0,0,0,0,1,1,1,1,63.4,37.9,3,92.6,79.4,3,0
1660,8.06,81.67,74.01,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.7,19.2,2,29.3,79.7,1,0
1661,9.4,97.61,87.6,3,0,2,0,0,0,0,0,1,1,1,0,1,0,1,0,1,54.1,50.5,1,86.8,90.6,2,0
1662,6.88,88.61,88.45,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,62.3,68.8,2,86.7,96,3,1
1663,8.19,87.72,68.3,0,1,6,1,0,0,1,1,0,0,1,1,0,0,0,1,0,56,83.6,2,89.5,89.7,1,1
1664,7.19,100,83.37,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,87.9,78.5,2,64.3,88.3,0,1
1665,5.32,100,87.33,5,0,2,0,0,0,1,0,0,1,1,1,0,1,1,0,0,84.3,85.2,7,62.4,95.5,1,0
1666,5.4,77.48,76.39,0,2,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,55.5,71.7,5,86.8,92.7,3,0
1667,7.37,82.98,78.34,0,1,6,1,0,1,1,1,0,0,1,0,1,1,1,0,1,44.9,75,3,68.3,91,0,1
1668,6.86,89.47,73.39,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.3,75.6,2,31.5,76.9,1,0
1669,7.93,88.08,82.89,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,76.2,85.6,4,69,84.7,3,1
1670,7.35,83.23,72.21,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,68.2,70.5,1,81.6,84.9,2,0
1671,8.4,86.72,84.1,1,1,5,0,1,0,1,0,1,1,0,0,0,0,1,0,1,88.4,52.8,1,44.9,83.7,0,1
1672,7.05,82.05,66.82,2,2,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,43.5,75.9,4,58.5,95.2,1,0
1673,8.04,82.17,65.27,1,1,5,0,1,1,1,1,1,1,0,0,1,0,1,0,0,56.6,78.7,3,100,84.2,2,1
1674,7.95,86.2,79.49,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,69.5,53.6,6,70.2,80.5,2,1
1675,7.83,81.08,68.48,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,67,51.6,4,100,72.1,0,1
1676,7.37,83.74,80.58,2,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,63.5,53.2,2,87.3,93.5,0,0
1677,7.31,85.54,88.05,3,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,93.8,100,1,44.5,96.8,0,0
1678,7.14,73.5,64.75,0,0,7,0,1,1,0,0,0,0,0,1,1,1,1,0,1,69.9,65,6,68.5,77.4,1,1
1679,6.39,64.15,69.8,1,0,5,0,1,0,0,0,1,0,1,1,0,1,1,0,1,78.4,71.3,6,65.7,99.3,0,0
1680,5.97,92.33,63.83,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.2,66.6,4,21.5,81.9,3,0
1681,8.18,75.89,72.84,1,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,61.7,72.9,2,39.4,98.3,1,1
1682,6.66,78.98,76.84,1,1,3,1,1,1,0,0,0,1,0,1,0,0,1,0,0,78.8,59.9,1,75.7,80.6,3,0
1683,8.2,89.06,85.06,1,2,8,1,0,0,1,0,0,1,1,0,0,1,1,0,0,69.4,71.8,3,46.8,90.2,3,1
1684,6.34,89.88,70.15,3,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,62.8,100,1,49.9,85.2,3,0
1685,8.07,93.96,84.2,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,62.4,47,5,29.7,81.4,1,0
1686,7.6,90.36,79.02,0,4,3,1,1,0,0,0,0,0,0,0,1,0,1,1,0,80.6,79.9,4,82.3,80.2,3,1
1687,8.35,91.04,71.91,1,3,3,1,1,1,1,0,1,0,0,0,0,0,1,1,0,58.9,69.3,5,56.2,77,1,1
1688,8.27,85.55,100,1,1,5,1,0,1,0,0,0,1,1,1,0,0,0,0,0,78.7,58.9,4,75.7,86.4,0,1
1689,7.27,87.64,86.25,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,85.1,70,4,37.4,74.7,3,0
1690,7.87,60.51,68.18,3,2,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,80,33.5,3,77.1,65.3,1,0
1691,7.65,70.7,74.63,3,3,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,70.5,83.3,5,47.4,90.1,1,1
1692,7.08,79.51,76.47,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,50,64.4,2,92.3,71.5,1,0
1693,8.33,77.19,78.19,4,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,57.9,43.1,1,49,81.5,0,0
1694,9.13,76.48,77.87,1,1,2,0,0,0,1,0,1,0,0,0,1,1,1,0,0,71.9,41.1,0,68.1,74.1,2,0
1695,6.49,89.19,93.15,0,2,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,83.4,65,2,79.1,85.9,2,1
1696,7.41,84.15,78.67,3,1,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,87,58.2,0,50.5,94.2,1,0
1697,8.03,82.28,74.6,0,2,3,1,0,0,1,0,0,1,1,1,1,1,0,0,0,56.2,77.7,1,97.7,84.3,0,1
1698,9.15,87.38,77.76,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,67.7,84.3,0,64.2,92.5,1,1
1699,8.69,63.34,81.93,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,62.7,96.3,2,60.2,82.1,2,1
1700,7.42,92.73,94.96,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,81.5,33.8,5,72,96.7,2,1
1701,6.5,79.12,78.5,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,68.7,52.4,4,55.7,84.1,0,0
1702,6.7,82.24,64.18,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,86.2,73,4,77.9,87.8,3,1
1703,8.09,86.85,80.94,0,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,36.4,74.7,1,54,86,1,1
1704,8.45,71.92,82.07,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,68.2,100,3,51.6,78,0,1
1705,7.18,88.85,91.67,0,0,8,1,1,1,0,0,1,0,1,1,0,1,1,0,1,76.9,65,5,100,83.3,2,1
1706,7.01,90.23,84.19,0,0,3,0,0,0,1,1,1,1,1,0,0,1,1,0,0,72.6,71.2,2,65.5,85.4,0,0
1707,7.6,77.35,92.2,0,2,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,76.6,91.3,2,92.5,95.7,2,1
1708,6.94,86.35,82.94,0,2,6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,67.1,50.9,2,59.8,80.4,2,0
1709,6.91,81.75,86.33,0,0,3,1,0,0,1,0,1,0,0,1,0,0,1,1,1,75,68.8,6,74.8,99.3,2,1
1710,8.73,64.78,72.99,0,1,3,1,0,0,0,1,1,0,1,0,0,1,1,0,1,91.6,90.2,6,93.3,80.4,1,1
1711,8.34,85.68,91.91,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,83.1,67.7,1,71.6,89.6,2,1
1712,7.42,82.37,68.68,1,0,2,0,1,0,1,1,1,1,1,1,0,0,0,0,1,68.2,49.9,4,95.8,83,1,1
1713,6.46,86.87,98.12,0,2,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,71,46.9,4,61.1,82.3,3,0
1714,5.88,97.98,75.23,3,2,2,0,1,1,0,1,1,1,1,0,0,0,1,1,0,80.4,61.7,3,79.9,81.4,2,1
1715,8.73,71.02,80.41,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,82.1,46.3,3,49.6,85.5,0,0
1716,6.99,100,97.14,1,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,61,57.2,3,61.1,84.9,2,0
1717,7,92.15,74.64,0,2,3,1,0,0,1,1,1,0,1,1,0,0,1,0,0,72.1,73.8,6,63.7,100,2,1
1718,6.26,77.54,92.29,0,3,8,0,1,1,1,0,0,0,0,0,0,1,1,0,1,65.8,70,0,47.6,83.2,2,1
1719,7,74.85,93.28,2,2,7,1,0,1,0,1,0,0,0,1,0,1,1,0,0,88.4,57.6,0,66.5,76.3,1,0
1720,7.99,80.85,90.44,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,70.3,46.7,0,69.7,89,1,0
1721,8.02,89.48,74.67,0,2,2,1,1,0,1,0,0,0,0,0,1,1,1,1,0,56.9,42.6,3,84.9,81.5,2,0
1722,6.88,91.03,72.34,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,78.9,60.7,6,42.6,74,2,0
1723,8.22,84.88,75.85,1,1,5,1,1,0,1,1,0,0,1,0,0,0,1,0,0,60.8,62.4,2,54.7,73.8,2,0
1724,9.01,95.73,85.7,2,1,5,0,1,1,1,0,1,1,1,0,0,1,1,1,0,70.7,87.3,2,73.5,74.4,1,1
1725,7.36,75.44,69.29,5,3,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,88.5,45.6,0,55.4,88.4,0,0
1726,7.63,90.26,86.02,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,85.1,49.4,2,72,81.2,2,0
1727,7.98,76.9,64.83,2,3,3,1,1,1,0,1,1,0,0,0,1,0,1,1,1,57.1,53.3,3,100,95.1,2,1
1728,8.11,75.35,87.41,2,4,3,1,1,1,1,0,1,1,1,0,1,1,0,0,1,90.5,54.5,4,90.8,85.2,0,1
1729,7.26,83.31,74.35,2,0,2,1,0,1,0,1,1,0,0,1,0,1,1,0,0,68.6,75.2,5,90.8,100,0,0
1730,6.09,90.13,75.69,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,77.1,73.5,4,45.2,59.9,2,0
1731,7.04,70.83,79.77,1,1,4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,61.5,67.6,0,58.3,72.8,1,0
1732,8.77,80.25,94.97,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,72.8,95.3,0,90.7,77.2,2,0
1733,7.48,78.54,69.68,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,57.4,91.8,5,62.8,94,2,0
1734,7.92,92.38,80.1,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34,63.5,1,44.2,64.5,3,0
1735,6.6,91.13,76.75,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,77.4,56.8,1,40.9,74.2,1,0
1736,6.88,75.79,79.02,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,79.9,70.6,2,36.2,94.3,1,0
1737,8.64,72.38,72.74,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,87.9,62,2,67.6,85.3,1,1
1738,7.1,91.72,72.74,5,1,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,50.1,57,3,18.8,91.8,3,0
1739,5.32,69.93,84.57,1,1,6,1,1,1,1,0,1,1,0,0,0,1,1,1,0,95,62.1,5,65.4,73.7,3,0
1740,7.97,78.62,72.98,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,83.5,88.3,5,37.2,88.6,1,1
1741,7.41,76.35,76.8,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,46.1,53.4,6,61.4,67.8,1,0
1742,7.93,95.82,74.92,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,80,79.4,3,61.3,90.7,0,1
1743,9.23,82.55,80.32,0,3,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,80,59.3,2,72.5,83.3,0,0
1744,7.52,71.74,77.57,0,2,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,86.3,56.7,6,76.3,87.3,3,1
1745,6.49,82.19,88.31,0,2,4,1,1,1,1,0,0,0,0,0,0,1,0,1,1,75,100,0,97.7,95.7,3,1
1746,7.78,85.09,69.87,2,0,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,77.9,73.9,3,61.1,73.8,3,0
1747,7.03,99.75,84.97,0,2,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,83,46.1,3,62.3,74.4,2,0
1748,8.65,76.4,66.27,2,2,2,1,0,1,1,1,1,0,1,0,1,0,1,0,0,54.6,73.5,3,80.5,86.2,1,0
1749,7.97,84.27,76.21,0,1,3,1,0,1,1,1,1,1,0,0,0,1,1,0,1,69.2,66.6,7,100,72.2,0,1
1750,8.17,74.17,79.11,3,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,67,62.3,6,55.4,78.8,1,0
1751,7.64,78.48,81.2,0,0,3,1,0,1,1,1,1,0,1,0,0,1,1,0,0,63.9,82.1,6,100,87.5,2,0
1752,8.12,77.35,97.85,1,0,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0,54.7,58.9,3,69.1,77.8,2,0
1753,7.87,80.18,62.34,0,3,3,1,0,0,1,0,1,1,1,0,1,1,1,1,0,67.4,74.5,1,83.7,87.2,1,1
1754,9.84,74.96,75.33,3,2,4,0,0,1,1,0,0,1,1,0,0,0,0,0,1,65.6,83.8,1,66.1,89.7,2,0
1755,6.75,74.9,87.32,4,0,3,1,0,0,0,1,0,1,1,0,0,0,1,0,0,63.5,60.9,3,62.4,75.4,0,0
1756,7.6,75.45,76.87,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,57.2,100,7,59.4,83.1,0,0
1757,8.52,78.6,72.08,1,0,6,1,1,1,0,1,1,1,0,0,0,0,1,0,0,76.6,75,4,71,94.8,2,0
1758,7.55,83.4,89.4,5,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,63,78.7,4,53.9,86.3,1,0
1759,6.45,94.28,89.88,0,0,3,0,1,0,0,0,0,0,1,0,0,1,1,1,0,60.9,65.9,3,53,85.4,2,0
1760,5.77,89.25,68.37,0,1,3,0,0,1,1,0,0,1,0,0,0,1,0,1,0,84.2,35.8,4,43.4,76.3,2,0
1761,8.4,84.06,78.4,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,86.5,54.8,4,70.9,88,2,1
1762,7.61,75.68,74.49,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,60.5,70.6,4,47.5,90.4,1,1
1763,9.21,88.6,77.45,0,3,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,89.3,56,1,82,82.2,1,1
1764,7.77,84.76,83.49,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,66.7,72.2,2,40.1,100,0,0
1765,7.36,81.73,85.52,0,3,4,1,1,0,1,1,1,0,1,1,1,0,1,0,1,72.6,53.9,4,78.2,80.3,0,1
1766,8.47,86.51,70,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,70.7,44.1,5,55.1,81.9,1,1
1767,7.91,78.89,76.66,0,2,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,95.6,41.8,3,83.6,81.9,0,1
1768,7.67,89.09,82.32,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74.7,88.4,4,42.4,73.3,1,0
1769,7.46,96.74,72.67,3,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,65.7,60.2,0,83.5,79.2,0,0
1770,7.21,87.77,80.73,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,70.9,70.5,7,65.6,88.6,0,0
1771,7.87,81.12,60.05,1,1,6,1,0,1,0,0,1,1,1,1,1,0,1,1,0,57.7,82.8,1,99.9,90.6,1,1
1772,8.37,84.34,88.17,0,4,6,0,1,1,0,0,1,0,1,0,1,1,1,0,0,81.2,38.2,2,78.2,81.5,0,1
1773,7.97,79.83,92.59,0,2,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,57,65.9,5,69.5,91.4,1,1
1774,7.57,79.16,73.24,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,62,68.2,4,61.8,90.6,3,1
1775,7.22,73.28,80.88,0,4,7,1,0,0,0,0,0,1,1,0,0,0,1,0,0,94.4,45.1,4,60.9,90.9,1,1
1776,8.4,83.28,76.38,0,0,2,1,0,0,0,1,0,1,1,1,0,0,1,0,1,97.6,50.3,0,87.6,80.4,1,0
1777,6.51,70.43,67.02,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,74.4,56.1,4,59.5,95.9,2,0
1778,8.22,84.23,82.43,0,0,2,1,1,1,1,0,0,0,1,0,0,0,1,1,0,81.5,87.6,1,94.4,85.1,2,1
1779,8.41,87.23,88.1,1,3,2,0,1,1,1,0,1,1,0,1,0,0,0,0,0,53.8,65.1,4,69.4,71.8,2,1
1780,6.79,83.41,71.2,0,3,2,1,0,0,1,0,1,0,0,1,0,0,1,0,1,74.8,69.3,2,76,94.3,2,1
1781,8.17,89.71,97.25,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,75.2,69.3,6,68.8,92.1,3,1
1782,8.24,86.43,74.28,4,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,90.8,59.4,3,96,78.3,2,0
1783,8.65,83.92,78.03,2,2,6,1,0,0,1,1,1,0,0,0,0,1,1,1,0,61.2,82,3,100,80.9,0,1
1784,9.9,99,81.13,1,4,7,1,0,0,0,0,1,0,1,0,0,0,1,0,0,71.1,80.7,4,42.6,79.5,1,1
1785,7.44,78.56,71.78,3,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,86.4,65.3,2,36.8,100,1,0
1786,7.73,90.86,61.85,0,2,2,1,0,1,1,0,1,0,0,0,1,1,1,1,0,39.5,64.8,6,100,87.8,0,0
1787,6.86,100,82.8,0,1,5,0,0,1,0,0,0,1,0,0,0,1,1,0,0,85.7,62.9,6,61.6,90.7,0,1
1788,5.86,74.23,67.98,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,71.2,76.1,6,30.8,75.6,1,0
